condition,county,cylinders,fuel,drive,Suma de id,manufacturer,model,Suma de odometer,Suma de price,size,title_status,transmission,type,VIN,Suma de year
good,United states,8 cylinders,gas,4wd,7304248546,ram,2500,175581,19890,full-size,clean,automatic,truck,3D7TT2CT6AG167942,2010
good,United states,8 cylinders,gas,4wd,7313328114,ram,2500,206779,19995,full-size,clean,automatic,truck,3D7TT2CT9BG583338,2011
good,United states,8 cylinders,gas,4wd,7315505036,ram,2500,6180,24985,full-size,salvage,automatic,pickup,3C6UR5CJ3KG713067,2019
good,United states,8 cylinders,gas,4wd,7314745485,ram,2500 4x4 quad cab,95000,9500,full-size,clean,automatic,pickup,1D7KS28D36J205729,2006
good,United states,8 cylinders,gas,4wd,7303602036,ram,2500 crew 4x4,182504,30499,full-size,clean,automatic,truck,3C6UR5DJXGG142201,2016
good,United states,8 cylinders,gas,4wd,7302574844,ram,2500 crew cab 4x4,90000,24950,full-size,clean,automatic,truck,3D7TT2CT8BG600534,2011
good,United states,8 cylinders,gas,4wd,7314276523,ram,2500 tradesman,185100,15650,full-size,clean,automatic,truck,3C6TR5HTXFG674750,2015
good,United states,8 cylinders,gas,4wd,7307712260,ram,3500,102000,28950,full-size,clean,automatic,truck,3C63R3CJ3FG591137,2015
good,United states,8 cylinders,gas,4wd,14606658393,ram,3500,274998,65990,full-size,clean,automatic,truck,3C63R3JJ4EG210946,4028
good,United states,8 cylinders,gas,4wd,7307552904,ram,3500 4x4,72455,26400,full-size,clean,automatic,pickup,3C63R3GT5FG708227,2015
good,United states,8 cylinders,gas,4wd,7315528227,ram,3500 mega cab,93000,23500,full-size,lien,automatic,truck,3C63R3CJ6EG128150,2014
good,United states,8 cylinders,gas,4wd,7311142569,ram,dakota,139079,13995,full-size,clean,automatic,truck,1D7CW5GP9AS108222,2010
good,United states,8 cylinders,gas,4wd,7312255463,ram,quad cab slt 4x4,238766,4995,full-size,clean,automatic,truck,1D7HU18227S170061,2007
good,United states,8 cylinders,gas,4wd,7315566697,ram,sport,130933,22556,full-size,clean,automatic,pickup,1C6RR7MT0DS559687,2013
good,United states,8 cylinders,gas,4wd,7307564331,ram,w150,130000,8000,full-size,clean,automatic,pickup,1B7HM16Y0MS297033,1991
good,United states,8 cylinders,gas,4wd,7310112796,rover,discovery,131000,2000,full-size,clean,automatic,truck,SALTY15401A728963,2001
good,United states,8 cylinders,gas,4wd,7316256090,rover,discovery 2,149173,7500,full-size,clean,automatic,SUV,SALTY1244XXXXXXCC,2002
good,United states,8 cylinders,gas,4wd,7305420678,rover,hse,135610,9500,full-size,clean,automatic,SUV,SALAG25448A460865,2008
good,United states,8 cylinders,gas,4wd,7308813828,rover,hse,200000,7900,full-size,clean,automatic,SUV,SALME15438A280953,2008
good,United states,8 cylinders,gas,4wd,7311523170,rover,hse,117000,17000,full-size,clean,automatic,SUV,SALMF1D44CA362553,2012
good,United states,8 cylinders,gas,4wd,7316587310,rover,lr3,109330,10995,full-size,clean,automatic,SUV,SALAE25468A465734,2008
good,United states,8 cylinders,gas,4wd,7313124635,rover,lr3 hse,138376,7000,full-size,clean,automatic,SUV,SALAG254X6A389782,2006
good,United states,8 cylinders,gas,4wd,7311024712,rover,lr4,134812,12995,full-size,clean,automatic,SUV,SALAG2D46AA521821,2010
good,United states,8 cylinders,gas,4wd,7313732463,rover,lr4 hse,143000,5500,full-size,clean,automatic,SUV,SALAG2D46CA602336,2012
good,United states,8 cylinders,gas,4wd,7314590692,rover,sport,71600,15299,full-size,clean,automatic,SUV,SALSK2D40AA216771,2010
good,United states,8 cylinders,gas,4wd,36530239873,toyota,4runner,1180000,34940,full-size,clean,automatic,SUV,JTEBT14R950050588,10025
good,United states,8 cylinders,gas,4wd,21941578203,toyota,4runner,928515,17700,full-size,clean,automatic,SUV,JTEBT14RX38000281,6009
good,United states,8 cylinders,gas,4wd,7308464043,toyota,4runner,164191,7400,full-size,clean,automatic,SUV,JTEBT17R230007946,2003
good,United states,8 cylinders,gas,4wd,7312875739,toyota,4runner,130450,6999,full-size,clean,automatic,SUV,JTEBT17R630009957,2003
good,United states,8 cylinders,gas,4wd,7315490929,toyota,4runner limited,298800,4150,full-size,clean,automatic,SUV,JTEBT17R550046596,2005
good,United states,8 cylinders,gas,4wd,7307305228,toyota,4runner limited,323000,3800,full-size,clean,automatic,SUV,JTEBT17R930008379,2003
good,United states,8 cylinders,gas,4wd,7314006905,toyota,4runner limited v8 4x4,158668,9950,full-size,clean,automatic,SUV,JTEBT17R950050926,2005
good,United states,8 cylinders,gas,4wd,7307204781,toyota,4runner sport v8 4x4,172990,11200,mid-size,clean,automatic,SUV,JTEBT14R358019225,2005
good,United states,8 cylinders,gas,4wd,7316578861,toyota,land cruiser,200128,13888,full-size,rebuilt,automatic,SUV,JT3HT05J1Y0099536,2000
good,United states,8 cylinders,gas,4wd,7309975239,toyota,sequoia,210153,6200,full-size,clean,automatic,SUV,5TDBT44A47S287148,2007
good,United states,8 cylinders,gas,4wd,7308219686,toyota,sequoia,226600,8000,full-size,clean,automatic,SUV,5TDBT48A36S261925,2006
good,United states,8 cylinders,gas,4wd,7310391571,toyota,sequoia,106454,12495,full-size,clean,automatic,SUV,5TDBT48A57S285158,2007
good,United states,8 cylinders,gas,4wd,7313942908,toyota,sequoia sr5,241716,8995,full-size,clean,automatic,SUV,5TDBT44A57S286722,2007
good,United states,8 cylinders,gas,4wd,7308425121,toyota,tundra,190150,11500,full-size,clean,automatic,pickup,5TBBV54128S491120,2008
good,United states,8 cylinders,gas,4wd,14607828292,toyota,tundra,189650,51990,full-size,clean,automatic,pickup,5TFDW5F15BX192345,4022
good,United states,8 cylinders,gas,4wd,7314650042,toyota,tundra,74000,27500,full-size,clean,automatic,pickup,5TFUY5F14FX456591,2015
good,United states,8 cylinders,gas,4wd,7313063495,toyota,tundra,126419,12980,full-size,clean,automatic,truck,5TBBT44164S453951,2004
good,United states,8 cylinders,gas,4wd,14624533168,toyota,tundra,335298,19990,full-size,clean,automatic,truck,5TBBT48123S387553,4006
good,United states,8 cylinders,gas,4wd,7313998108,toyota,tundra,217453,8995,full-size,clean,automatic,truck,5TBBT48181S176970,2001
good,United states,8 cylinders,gas,4wd,7306446300,toyota,tundra,233503,10495,full-size,clean,automatic,truck,5TBBT54118S460267,2008
good,United states,8 cylinders,gas,4wd,7312009963,toyota,tundra,182429,15200,full-size,clean,automatic,truck,5TBBT54158S459963,2008
good,United states,8 cylinders,gas,4wd,7304727705,toyota,tundra,138314,14995,full-size,clean,automatic,truck,5TBBV54148S514770,2008
good,United states,8 cylinders,gas,4wd,7313820470,toyota,tundra,142560,14305,full-size,clean,automatic,truck,5TBDT44126S537051,2006
good,United states,8 cylinders,gas,4wd,7305235786,toyota,tundra,260000,8750,full-size,clean,automatic,truck,5TBDT481X4S453597,2004
good,United states,8 cylinders,gas,4wd,36523393881,toyota,tundra,1005715,64500,full-size,clean,automatic,truck,5TFDV581X8X037797,10040
good,United states,8 cylinders,gas,4wd,7301648063,toyota,tundra,158032,22995,full-size,clean,automatic,truck,5TFDW5F11CX241462,2012
good,United states,8 cylinders,gas,4wd,7311484184,toyota,tundra,102351,30875,full-size,clean,automatic,truck,5TFDW5F17EX391272,2014
good,United states,8 cylinders,gas,4wd,7311859649,toyota,tundra,41105,40445,full-size,clean,automatic,truck,5TFDY5F15JX766483,2018
good,United states,8 cylinders,gas,4wd,21930098293,toyota,tundra,504297,65850,full-size,clean,automatic,truck,5TFDY5F1XCX227635,6036
good,United states,8 cylinders,gas,4wd,7311700200,toyota,tundra,101177,27684,full-size,clean,automatic,truck,5TFUM5F14EX055116,2014
good,United states,8 cylinders,gas,4wd,14606658177,toyota,tundra,228430,47990,full-size,clean,automatic,truck,5TFUW5F19DX319892,4026
good,United states,8 cylinders,gas,4wd,7313409252,toyota,tundra,28100,39000,full-size,clean,automatic,truck,5TFUY5F12FX447517,2015
good,United states,8 cylinders,gas,4wd,7311487364,toyota,tundra,76638,35685,full-size,clean,automatic,truck,5TFUY5F12HX623064,2017
good,United states,8 cylinders,gas,4wd,7316822558,toyota,tundra,157746,19995,full-size,clean,automatic,truck,5TFUY5F15DX317583,2013
good,United states,8 cylinders,gas,4wd,7314962180,toyota,tundra,198000,7500,mid-size,clean,automatic,pickup,5TBBT4811YS020909,2000
good,United states,8 cylinders,gas,4wd,7313219837,toyota,tundra,162000,12950,mid-size,salvage,automatic,truck,5TBBT44105S459391,2005
good,United states,8 cylinders,gas,4wd,7314127390,toyota,tundra 4wd truck,201000,17500,full-size,clean,automatic,pickup,5TFUW5F17AX147521,2010
good,United states,8 cylinders,gas,4wd,7313821252,toyota,tundra 4wd truck,145334,17126,full-size,clean,automatic,truck,5TBBV54178S503990,2008
good,United states,8 cylinders,gas,4wd,7304288555,toyota,tundra 4wd truck,94500,33000,full-size,clean,automatic,truck,5TFAY5F10GX554361,2016
good,United states,8 cylinders,gas,4wd,7316734236,toyota,tundra 4wd truck,63615,31990,full-size,clean,automatic,truck,5TFDY5F11EX340621,2014
good,United states,8 cylinders,gas,4wd,7314532189,toyota,tundra 4wd truck,96431,32995,full-size,clean,automatic,truck,5TFUW5F19CX248448,2012
good,United states,8 cylinders,gas,4wd,7303550793,toyota,tundra 4wd truck,40598,27990,full-size,clean,automatic,truck,5TFUY5F10EX376218,2014
good,United states,8 cylinders,gas,4wd,7316877969,toyota,tundra 4x4,85000,10900,full-size,clean,automatic,offroad,5TFMV52118X032626,2008
good,United states,8 cylinders,gas,4wd,7316158912,toyota,tundra 4x4,185000,15995,full-size,clean,automatic,truck,5TFUW5F12DX285732,2013
good,United states,8 cylinders,gas,4wd,7307892266,toyota,tundra crewmax,109000,26999,full-size,rebuilt,automatic,truck,5TFDW5F16FX487556,2015
good,United states,8 cylinders,gas,4wd,7313370604,toyota,tundra double cab,146065,14989,full-size,clean,automatic,pickup,5TBBV54177S481231,2007
good,United states,8 cylinders,gas,4wd,7313214350,toyota,tundra double cab,196354,7999,full-size,clean,automatic,pickup,5TBDT44134S442429,2004
good,United states,8 cylinders,gas,4wd,14619805491,toyota,tundra double cab limited,316000,17998,full-size,clean,automatic,pickup,5TBDT48154S434651,4008
good,United states,8 cylinders,gas,4wd,7316399277,toyota,tundra double cab sr5,188000,9450,full-size,clean,automatic,truck,5TBDT44166S546089,2006
good,United states,8 cylinders,gas,4wd,7315734698,toyota,tundra double cab sr5,134000,21950,full-size,clean,automatic,truck,5TFBV54158X057307,2008
good,United states,8 cylinders,gas,4wd,7307892973,toyota,tundra double cab sr5,53000,25999,full-size,rebuilt,automatic,truck,5TFUM5F16FX061579,2015
good,United states,8 cylinders,gas,4wd,7309835877,toyota,tundra limited,185923,13995,full-size,clean,automatic,truck,5TBDT48124S436809,2004
good,United states,8 cylinders,gas,4wd,7314801308,toyota,tundra sr5,106815,19500,full-size,clean,automatic,pickup,5TFDW5F15BX189655,2011
good,United states,8 cylinders,gas,4wd,7311121715,toyota,tundra sr5,201545,18900,full-size,clean,automatic,truck,5TFDY5F11CX228222,2012
good,United states,8 cylinders,gas,4wd,7311970427,toyota,tundra sr5 4x4,189186,10450,full-size,clean,automatic,pickup,5TBBT44195S462578,2005
good,United states,8 cylinders,gas,4wd,7302183507,toyota,tundra sr5 4x4,187548,11844,full-size,clean,automatic,truck,5TBBT44143S335718,2003
good,United states,8 cylinders,gas,4wd,7303364379,toyota,tundra sr5 double cab 4x4,64117,28971,full-size,clean,automatic,pickup,5TFUW5F15HX661216,2017
good,United states,8 cylinders,gas,4wd,7311991599,volkswagen,passat,114060,8300,mid-size,clean,manual,wagon,WVWLK63B53E424997,2003
good,United states,8 cylinders,gas,4wd,7316419472,volkswagen,touareg,142182,6995,mid-size,clean,automatic,SUV,WVGCM77L84D083407,2004
good,United states,8 cylinders,gas,4wd,7316421389,volkswagen,touareg,146421,6995,mid-size,clean,automatic,SUV,WVGZM77L36D032474,2006
good,United states,8 cylinders,gas,4wd,7315389429,volvo,xc90,106080,7500,full-size,clean,automatic,SUV,YV4CZ852461251373,2006
good,United states,8 cylinders,gas,4wd,7312012821,volvo,xc90 awd,150372,5750,full-size,clean,automatic,SUV,YV1CZ852651204440,2005
good,United states,8 cylinders,gas,4wd,7303839610,volvo,xc90 v8 awd,229857,2950,mid-size,clean,automatic,SUV,YV4CZ852771397798,2007
good,United states,8 cylinders,gas,fwd,7307697035,cadillac,allante,88450,8888,mid-size,rebuilt,automatic,convertible,1G6VR3189KU102087,1989
good,United states,8 cylinders,gas,fwd,14633068390,cadillac,deville,214514,8000,full-size,clean,automatic,sedan,1G6CD5356K4294654,3978
good,United states,8 cylinders,gas,fwd,7316637909,cadillac,deville,115600,3500,full-size,clean,automatic,sedan,1G6KD54Y22U279492,2002
good,United states,8 cylinders,gas,fwd,7314472874,cadillac,deville,89404,4730,full-size,clean,automatic,sedan,1G6KD54Y64U202384,2004
good,United states,8 cylinders,gas,fwd,7313803926,cadillac,deville,109160,2995,full-size,clean,automatic,sedan,1G6KD54Y7XU779770,1999
good,United states,8 cylinders,gas,fwd,7313484437,cadillac,deville,100000,1100,full-size,clean,automatic,sedan,1G6KD54Y84U256382,2004
good,United states,8 cylinders,gas,fwd,14619095532,cadillac,dts,250000,7390,full-size,clean,automatic,sedan,1G6KD57Y46U109765,4012
good,United states,8 cylinders,gas,fwd,7308002368,cadillac,dts,134800,6450,full-size,clean,automatic,sedan,1G6KH5EY9AU133348,2010
good,United states,8 cylinders,gas,fwd,7314767390,cadillac,dts luxury,207274,2995,full-size,clean,automatic,sedan,1G6KD57Y88U137278,2008
good,United states,8 cylinders,gas,fwd,7310954654,cadillac,eldorado,119627,4795,mid-size,clean,automatic,coupe,1G6EL12Y2WU607236,1998
good,United states,8 cylinders,gas,fwd,7316948867,cadillac,eldorado touring coupe,123281,2000,full-size,clean,automatic,coupe,1G6EL13B8NU621926,1992
good,United states,8 cylinders,gas,fwd,7310908922,cadillac,seville,85537,4995,mid-size,clean,automatic,sedan,1G6KS53B0MU812414,1991
good,United states,8 cylinders,gas,fwd,7312367622,cadillac,seville sts,180000,1000,full-size,clean,automatic,sedan,1G6KY54982U2984XX,2002
good,United states,8 cylinders,gas,fwd,7304835612,chevrolet,avalanche 1500 z66,201617,6950,full-size,clean,automatic,truck,3GNEC12T74G195999,2004
good,United states,8 cylinders,gas,fwd,7316475077,chevrolet,corvette,130818,9995,mid-size,clean,automatic,coupe,1G1YY22PXT5101290,1996
good,United states,8 cylinders,gas,fwd,182841203576,chevrolet,corvette,1236150,522500,mid-size,clean,manual,convertible,1G1YY32G635129822,50075
good,United states,8 cylinders,gas,fwd,7307570873,chevrolet,express 2500 cargo van,177439,11795,full-size,clean,automatic,van,1GCWGFCA8E1139663,2014
good,United states,8 cylinders,gas,fwd,7306756663,chevrolet,impala,233000,2950,full-size,clean,automatic,sedan,2G1WB58K789123344,2008
good,United states,8 cylinders,gas,fwd,7312737470,chevrolet,impala ss,161000,3750,full-size,clean,automatic,sedan,2G1WD58C469319578,2006
good,United states,8 cylinders,gas,fwd,7314629886,chevrolet,monte carlo,89825,9850,mid-size,rebuilt,automatic,coupe,2G1WL15C469300951,2006
good,United states,8 cylinders,gas,fwd,7309212805,chevrolet,silverado,148374,15988,full-size,clean,automatic,pickup,3GCPCSE00DG101647,2013
good,United states,8 cylinders,gas,fwd,7311887442,chevrolet,silverado 1500,131000,11700,full-size,clean,automatic,pickup,3GCEC13J68G295622,2008
good,United states,8 cylinders,gas,fwd,7316067498,chevrolet,suburban,44000,4250,full-size,clean,automatic,SUV,1GNGR26NXKF110094,1989
good,United states,8 cylinders,gas,fwd,14624490788,chevrolet,tahoe,356000,11000,full-size,clean,automatic,SUV,1GNEK13Z84J196759,4008
good,United states,8 cylinders,gas,fwd,7316475581,chevrolet,venture,131502,3900,full-size,clean,automatic,van,1GNDX03EX3D200828,2003
good,United states,8 cylinders,gas,fwd,7305583572,dodge,charger,110000,4900,full-size,clean,automatic,sedan,2B3KA43H58H228731,2008
good,United states,8 cylinders,gas,fwd,7311962410,dodge,durango,223955,1000,full-size,clean,automatic,sedan,1D8HB48N88F133250,2008
good,United states,8 cylinders,gas,fwd,7309563386,dodge,durango,125000,3500,mid-size,lien,automatic,SUV,1D4HD38K76F115699,2006
good,United states,8 cylinders,gas,fwd,7316048886,ford,crown victoria,143650,2950,full-size,clean,automatic,sedan,2FAHP71V19X138328,2009
good,United states,8 cylinders,gas,fwd,7315547419,ford,e150,173560,6500,full-size,clean,automatic,van,1FTRE14W04HA41376,2004
good,United states,8 cylinders,gas,fwd,7316834501,ford,econoline e150,67325,8750,full-size,clean,automatic,van,1FTNE14WX8DA00152,2008
good,United states,8 cylinders,gas,fwd,7306213102,ford,expedition,146989,8990,full-size,clean,automatic,SUV,1FMFU17557LA50015,2007
good,United states,8 cylinders,gas,fwd,14632902190,ford,f-150,230446,16998,full-size,clean,automatic,pickup,1FTEX14H6SKA49766,3990
good,United states,8 cylinders,gas,fwd,7309048297,ford,f-150 lariat supercrew,147000,8500,full-size,clean,automatic,truck,1FTFW1EV3AFA26514,2010
good,United states,8 cylinders,gas,fwd,7310585804,ford,f150 stx,195408,6563,full-size,clean,automatic,truck,1FTRX12W06KD22001,2006
good,United states,8 cylinders,gas,fwd,7307369151,ford,f-150 xl 4x4,179021,27995,full-size,clean,automatic,pickup,1FTEW1E54JKE18162,2018
good,United states,8 cylinders,gas,fwd,7307302657,ford,f550 super duty,131500,25500,full-size,clean,automatic,bus,1FDAF56P55EC21037,2005
good,United states,8 cylinders,gas,fwd,7310292783,ford,fusion se sedan,85171,9495,full-size,clean,automatic,sedan,1FA6P0H77E5364066,2014
good,United states,8 cylinders,gas,fwd,14605159225,ford,mustang,404324,11998,compact,clean,automatic,coupe,1ZVHT82H775201917,4014
good,United states,8 cylinders,gas,fwd,7310578802,ford,mustang,60000,30995,mid-size,clean,other,coupe,1FA6P8CF5F5375839,2015
good,United states,8 cylinders,gas,fwd,7313131909,ford,sedan,47133,18000,mid-size,clean,manual,sedan,BOLB158461,1950
good,United states,8 cylinders,gas,fwd,7304384587,gmc,acadia denali,136000,14900,mid-size,clean,automatic,SUV,1GKKRTKD5EJ174832,2014
good,United states,8 cylinders,gas,fwd,7315189952,gmc,yukon xl,174800,8200,full-size,clean,automatic,SUV,3GKEC16Z96G200912,2006
good,United states,8 cylinders,gas,fwd,7313966453,lincoln,limo,76286,11997,full-size,clean,automatic,other,1L1FM88WX5Y656539,2005
good,United states,8 cylinders,gas,fwd,7302226974,lincoln,town car limousine,76286,11997,full-size,clean,automatic,other,1L1FM88WX5Y656539,2005
good,United states,8 cylinders,gas,fwd,7314930462,lincoln,town car signature,82000,5990,compact,clean,automatic,sedan,1LNHM82W1YY863695,2000
good,United states,8 cylinders,gas,fwd,7315372693,mercedes-benz,s500,181098,4400,full-size,clean,automatic,sedan,WDBNG75J03A377100,2003
good,United states,8 cylinders,gas,fwd,7307488076,nissan,nv3500,47031,24950,full-size,clean,automatic,van,5BZAFOAAODN201920,2013
good,United states,8 cylinders,gas,fwd,7311699920,pontiac,grand prix gxp,121700,5950,full-size,clean,automatic,sedan,2G2WC58C261249866,2006
good,United states,8 cylinders,gas,fwd,7316576746,ram,1500 4x4,99616,4000,full-size,clean,automatic,truck,3B7HF13Z1SM150362,1995
good,United states,8 cylinders,gas,fwd,7313792118,rover,hd,159000,3000,full-size,clean,automatic,SUV,SALPM16421A448196,2001
good,United states,8 cylinders,gas,fwd,7313889074,volkswagen,tiguan,96570,4000,mid-size,salvage,automatic,SUV,WVGMM77L95D021150,2005
